data.consumption,data.time,data.period,device
13940,2026-01-27T13:32:58.000Z,191,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1610,2026-01-27T13:36:35.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4875,2026-01-27T13:37:06.000Z,14,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2289,2026-01-27T13:39:07.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
121,2026-01-27T13:41:17.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
136,2026-01-27T13:42:14.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1713,2026-01-27T13:42:55.000Z,19,8161ea40-4a9c-11ef-82d3-2ffa8384e699
257,2026-01-27T13:43:35.000Z,12,8161ea40-4a9c-11ef-82d3-2ffa8384e699
156,2026-01-27T13:43:53.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
307,2026-01-27T13:44:10.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
271,2026-01-27T13:44:28.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
581,2026-01-27T13:44:40.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2003,2026-01-27T13:45:54.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
18701,2026-01-27T13:47:06.000Z,58,8161ea40-4a9c-11ef-82d3-2ffa8384e699
627,2026-01-27T13:47:23.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
20506,2026-01-27T13:48:56.000Z,87,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6798,2026-01-27T13:49:46.000Z,37,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4242,2026-01-27T13:50:24.000Z,18,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2918,2026-01-27T13:50:53.000Z,13,8161ea40-4a9c-11ef-82d3-2ffa8384e699
8863,2026-01-27T13:51:35.000Z,35,8161ea40-4a9c-11ef-82d3-2ffa8384e699
343,2026-01-27T13:52:36.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2207,2026-01-27T13:52:49.000Z,7,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6586,2026-01-27T13:54:43.000Z,67,816932d0-4a9c-11ef-b3c5-85b5ce342d21
7274,2026-01-27T13:56:24.000Z,82,816932d0-4a9c-11ef-b3c5-85b5ce342d21
67250,2026-01-27T13:57:51.000Z,255,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5171,2026-01-27T13:58:34.000Z,37,8161ea40-4a9c-11ef-82d3-2ffa8384e699
15954,2026-01-27T13:59:14.000Z,33,8161ea40-4a9c-11ef-82d3-2ffa8384e699
22663,2026-01-27T15:29:32.000Z,444,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4046,2026-01-27T15:30:20.000Z,43,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1683,2026-01-27T15:30:20.000Z,46,8165a900-4a9c-11ef-8393-69e55944ae1e
10445,2026-01-27T15:31:34.000Z,374,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
33663,2026-01-27T15:31:34.000Z,574,81689b30-4a9c-11ef-ad50-1d2daba32da0
112,2026-01-27T15:41:41.000Z,5,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
404,2026-01-27T15:41:41.000Z,5,81689b30-4a9c-11ef-ad50-1d2daba32da0
6566,2026-01-27T15:44:32.000Z,108,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1040,2026-01-27T16:22:19.000Z,48,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1836,2026-01-27T16:22:19.000Z,48,81689b30-4a9c-11ef-ad50-1d2daba32da0
4877,2026-01-27T16:23:34.000Z,34,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4324,2026-01-27T16:52:09.000Z,39,8165a900-4a9c-11ef-8393-69e55944ae1e
2383,2026-01-27T17:41:21.000Z,22,8165a900-4a9c-11ef-8393-69e55944ae1e
1342,2026-01-27T17:41:27.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2195,2026-01-27T17:41:54.000Z,20,8165a900-4a9c-11ef-8393-69e55944ae1e
690,2026-01-27T17:43:18.000Z,20,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5674,2026-01-27T17:43:18.000Z,54,8165a900-4a9c-11ef-8393-69e55944ae1e
507,2026-01-27T17:44:09.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
242,2026-01-27T17:44:09.000Z,4,8165a900-4a9c-11ef-8393-69e55944ae1e
3133,2026-01-27T17:44:34.000Z,46,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1278,2026-01-27T17:44:54.000Z,13,816932d0-4a9c-11ef-b3c5-85b5ce342d21
445,2026-01-27T17:44:58.000Z,74,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
20742,2026-01-27T19:42:32.000Z,222,816932d0-4a9c-11ef-b3c5-85b5ce342d21
23274,2026-01-27T20:04:31.000Z,594,816932d0-4a9c-11ef-b3c5-85b5ce342d21
23033,2026-01-27T20:07:47.000Z,321,81689b30-4a9c-11ef-ad50-1d2daba32da0
12712,2026-01-27T20:07:47.000Z,275,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
22442,2026-01-27T20:12:12.000Z,271,816932d0-4a9c-11ef-b3c5-85b5ce342d21
11636,2026-01-27T20:56:37.000Z,159,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2009,2026-01-27T21:07:39.000Z,66,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
12463,2026-01-27T21:07:45.000Z,127,81689b30-4a9c-11ef-ad50-1d2daba32da0
150,2026-01-27T21:20:42.000Z,3,8165a900-4a9c-11ef-8393-69e55944ae1e
2287,2026-01-27T21:21:23.000Z,50,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2889,2026-01-27T21:21:35.000Z,59,81689b30-4a9c-11ef-ad50-1d2daba32da0
489,2026-01-27T21:21:45.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3593,2026-01-27T21:23:00.000Z,91,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5007,2026-01-27T21:23:07.000Z,82,81689b30-4a9c-11ef-ad50-1d2daba32da0
4621,2026-01-27T21:25:52.000Z,98,816932d0-4a9c-11ef-b3c5-85b5ce342d21
6612,2026-01-27T21:27:02.000Z,180,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
13577,2026-01-27T21:27:02.000Z,190,81689b30-4a9c-11ef-ad50-1d2daba32da0
213,2026-01-27T21:28:23.000Z,10,81653450-4a9c-11ef-a236-3bbfdd38639d
695,2026-01-27T21:29:11.000Z,9,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
483,2026-01-27T21:29:59.000Z,11,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9096,2026-01-27T21:30:40.000Z,147,8170c860-4a9c-11ef-a57d-1978fe7d9161
3165,2026-01-27T21:30:56.000Z,121,81653450-4a9c-11ef-a236-3bbfdd38639d
1971,2026-01-27T21:32:28.000Z,95,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8231,2026-01-27T21:32:28.000Z,197,81689b30-4a9c-11ef-ad50-1d2daba32da0
17730,2026-01-27T21:33:28.000Z,344,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2580,2026-01-27T21:35:08.000Z,69,81689b30-4a9c-11ef-ad50-1d2daba32da0
3799,2026-01-27T21:37:24.000Z,126,81689b30-4a9c-11ef-ad50-1d2daba32da0
6309,2026-01-27T21:37:25.000Z,206,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
11474,2026-01-27T21:38:04.000Z,300,81653450-4a9c-11ef-a236-3bbfdd38639d
23180,2026-01-27T21:38:04.000Z,300,8170c860-4a9c-11ef-a57d-1978fe7d9161
14501,2026-01-27T21:40:15.000Z,212,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5978,2026-01-27T21:43:56.000Z,221,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
14775,2026-01-27T21:43:56.000Z,231,81689b30-4a9c-11ef-ad50-1d2daba32da0
12695,2026-01-28T07:45:13.000Z,113,8165a900-4a9c-11ef-8393-69e55944ae1e
10171,2026-01-28T07:51:13.000Z,90,8165a900-4a9c-11ef-8393-69e55944ae1e
706,2026-01-28T07:54:36.000Z,25,81653450-4a9c-11ef-a236-3bbfdd38639d
3107,2026-01-28T07:54:36.000Z,25,8170c860-4a9c-11ef-a57d-1978fe7d9161
1118,2026-01-28T07:55:16.000Z,12,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1893,2026-01-28T07:56:06.000Z,33,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2725,2026-01-28T07:56:06.000Z,33,81689b30-4a9c-11ef-ad50-1d2daba32da0
2759,2026-01-28T07:56:51.000Z,24,8165a900-4a9c-11ef-8393-69e55944ae1e
156,2026-01-28T11:19:21.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
22340,2026-01-28T11:23:31.000Z,251,8165a900-4a9c-11ef-8393-69e55944ae1e
8762,2026-01-28T11:23:31.000Z,157,8161ea40-4a9c-11ef-82d3-2ffa8384e699
20284,2026-01-28T11:28:35.000Z,315,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
27824,2026-01-28T11:28:35.000Z,365,81689b30-4a9c-11ef-ad50-1d2daba32da0
248,2026-01-28T11:29:09.000Z,5,81689b30-4a9c-11ef-ad50-1d2daba32da0
669,2026-01-28T11:29:10.000Z,5,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8313,2026-01-28T11:35:37.000Z,88,816932d0-4a9c-11ef-b3c5-85b5ce342d21
8639,2026-01-28T11:37:42.000Z,107,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1796,2026-01-28T11:38:16.000Z,26,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1140,2026-01-28T12:20:59.000Z,27,81653450-4a9c-11ef-a236-3bbfdd38639d
14660,2026-01-28T12:21:07.000Z,122,8170c860-4a9c-11ef-a57d-1978fe7d9161
15484,2026-01-28T13:14:58.000Z,152,8165a900-4a9c-11ef-8393-69e55944ae1e
377,2026-01-28T13:21:48.000Z,16,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8398,2026-01-28T13:22:19.000Z,142,816932d0-4a9c-11ef-b3c5-85b5ce342d21
875,2026-01-28T13:23:26.000Z,83,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
9772,2026-01-28T13:23:26.000Z,225,81689b30-4a9c-11ef-ad50-1d2daba32da0
930,2026-01-28T15:10:28.000Z,6,8164cb10-4a9c-11ef-b24b-055224f3eeba
2401,2026-01-28T15:10:51.000Z,40,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
248,2026-01-28T15:11:43.000Z,3,8164cb10-4a9c-11ef-b24b-055224f3eeba
383,2026-01-28T15:13:00.000Z,4,8164cb10-4a9c-11ef-b24b-055224f3eeba
472,2026-01-28T15:13:19.000Z,6,8164cb10-4a9c-11ef-b24b-055224f3eeba
16456,2026-01-28T15:17:47.000Z,438,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2177,2026-01-28T16:40:50.000Z,23,8164cb10-4a9c-11ef-b24b-055224f3eeba
498,2026-01-28T16:40:51.000Z,43,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5357,2026-01-28T18:29:25.000Z,104,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
4919,2026-01-28T18:31:27.000Z,116,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
23533,2026-01-28T18:31:27.000Z,310,81689b30-4a9c-11ef-ad50-1d2daba32da0
4493,2026-01-28T19:15:46.000Z,113,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
11140,2026-01-28T19:15:46.000Z,134,81689b30-4a9c-11ef-ad50-1d2daba32da0
13321,2026-01-28T19:29:30.000Z,239,816932d0-4a9c-11ef-b3c5-85b5ce342d21
8921,2026-01-28T19:29:36.000Z,32,8161ea40-4a9c-11ef-82d3-2ffa8384e699
107,2026-01-28T19:29:37.000Z,6,8164cb10-4a9c-11ef-b24b-055224f3eeba
3093,2026-01-28T19:29:40.000Z,240,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
13680,2026-01-28T19:29:40.000Z,325,81689b30-4a9c-11ef-ad50-1d2daba32da0
2871,2026-01-28T19:30:08.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4184,2026-01-28T19:30:08.000Z,68,8165a900-4a9c-11ef-8393-69e55944ae1e
8365,2026-01-28T19:31:30.000Z,108,816932d0-4a9c-11ef-b3c5-85b5ce342d21
4678,2026-01-28T19:46:25.000Z,216,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
14287,2026-01-28T19:46:25.000Z,216,81689b30-4a9c-11ef-ad50-1d2daba32da0
6092,2026-01-28T20:07:01.000Z,165,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
20460,2026-01-28T20:07:01.000Z,236,81689b30-4a9c-11ef-ad50-1d2daba32da0
39666,2026-01-28T21:27:15.000Z,408,816932d0-4a9c-11ef-b3c5-85b5ce342d21
393,2026-01-28T21:34:57.000Z,4,81689b30-4a9c-11ef-ad50-1d2daba32da0
1024,2026-01-28T21:35:22.000Z,14,81689b30-4a9c-11ef-ad50-1d2daba32da0
204,2026-01-28T21:36:49.000Z,23,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
6584,2026-01-28T21:36:49.000Z,79,81689b30-4a9c-11ef-ad50-1d2daba32da0
6613,2026-01-29T09:40:15.000Z,124,81689b30-4a9c-11ef-ad50-1d2daba32da0
7230,2026-01-29T09:43:26.000Z,183,81689b30-4a9c-11ef-ad50-1d2daba32da0
8387,2026-01-29T09:43:26.000Z,190,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
245,2026-01-29T09:45:59.000Z,19,8164cb10-4a9c-11ef-b24b-055224f3eeba
35748,2026-01-29T09:45:59.000Z,513,816932d0-4a9c-11ef-b3c5-85b5ce342d21
20948,2026-01-29T10:07:05.000Z,238,816932d0-4a9c-11ef-b3c5-85b5ce342d21
15725,2026-01-29T13:05:31.000Z,157,816932d0-4a9c-11ef-b3c5-85b5ce342d21
7165,2026-01-29T13:08:12.000Z,124,816932d0-4a9c-11ef-b3c5-85b5ce342d21
10324,2026-01-29T15:36:37.000Z,190,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1263,2026-01-29T17:42:39.000Z,43,8170c860-4a9c-11ef-a57d-1978fe7d9161
696,2026-01-29T17:43:57.000Z,86,816932d0-4a9c-11ef-b3c5-85b5ce342d21
159,2026-01-29T17:45:14.000Z,4,81689b30-4a9c-11ef-ad50-1d2daba32da0
23324,2026-01-29T17:49:14.000Z,245,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1363,2026-01-29T18:11:03.000Z,23,81689b30-4a9c-11ef-ad50-1d2daba32da0
463,2026-01-29T18:11:18.000Z,8,81689b30-4a9c-11ef-ad50-1d2daba32da0
25228,2026-01-29T19:11:22.000Z,339,816932d0-4a9c-11ef-b3c5-85b5ce342d21
8043,2026-01-29T19:14:41.000Z,111,81689b30-4a9c-11ef-ad50-1d2daba32da0
4224,2026-01-29T19:14:41.000Z,84,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
10239,2026-01-29T19:17:44.000Z,198,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2895,2026-01-29T19:25:50.000Z,106,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8546,2026-01-29T19:25:50.000Z,106,81689b30-4a9c-11ef-ad50-1d2daba32da0
169,2026-01-29T19:43:06.000Z,67,81689b30-4a9c-11ef-ad50-1d2daba32da0
26160,2026-01-29T20:33:27.000Z,360,81689b30-4a9c-11ef-ad50-1d2daba32da0
7790,2026-01-29T20:33:27.000Z,147,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2080,2026-01-29T21:01:53.000Z,48,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3221,2026-01-29T21:03:20.000Z,78,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
19930,2026-01-29T21:03:19.000Z,215,81689b30-4a9c-11ef-ad50-1d2daba32da0
3919,2026-01-29T21:24:19.000Z,52,8170c860-4a9c-11ef-a57d-1978fe7d9161
1987,2026-01-29T21:24:25.000Z,41,81653450-4a9c-11ef-a236-3bbfdd38639d
2930,2026-01-29T21:25:31.000Z,89,81689b30-4a9c-11ef-ad50-1d2daba32da0
1348,2026-01-29T21:25:59.000Z,40,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
3224,2026-01-29T21:26:28.000Z,92,81653450-4a9c-11ef-a236-3bbfdd38639d
5674,2026-01-29T21:26:28.000Z,123,8170c860-4a9c-11ef-a57d-1978fe7d9161
7339,2026-01-29T21:27:12.000Z,204,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2112,2026-01-29T21:27:34.000Z,71,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5904,2026-01-29T21:27:34.000Z,116,81689b30-4a9c-11ef-ad50-1d2daba32da0
763,2026-01-29T21:28:45.000Z,8,81653450-4a9c-11ef-a236-3bbfdd38639d
283,2026-01-29T21:29:44.000Z,37,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2434,2026-01-29T21:30:09.000Z,106,816932d0-4a9c-11ef-b3c5-85b5ce342d21
2959,2026-01-29T21:30:22.000Z,69,81653450-4a9c-11ef-a236-3bbfdd38639d
6360,2026-01-29T21:30:22.000Z,123,8170c860-4a9c-11ef-a57d-1978fe7d9161
566,2026-01-29T21:30:40.000Z,8,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
5469,2026-01-29T21:30:40.000Z,121,81689b30-4a9c-11ef-ad50-1d2daba32da0
565,2026-01-29T21:32:12.000Z,24,81689b30-4a9c-11ef-ad50-1d2daba32da0
793,2026-01-29T21:32:32.000Z,19,81653450-4a9c-11ef-a236-3bbfdd38639d
3857,2026-01-29T21:32:39.000Z,51,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
10721,2026-01-29T21:33:57.000Z,182,816932d0-4a9c-11ef-b3c5-85b5ce342d21
6518,2026-01-29T21:35:42.000Z,178,81653450-4a9c-11ef-a236-3bbfdd38639d
19596,2026-01-29T21:35:42.000Z,210,8170c860-4a9c-11ef-a57d-1978fe7d9161
4572,2026-01-29T21:40:12.000Z,177,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
10862,2026-01-29T21:40:12.000Z,221,81689b30-4a9c-11ef-ad50-1d2daba32da0
693,2026-01-29T21:40:23.000Z,7,816932d0-4a9c-11ef-b3c5-85b5ce342d21
5992,2026-01-29T21:44:18.000Z,130,816932d0-4a9c-11ef-b3c5-85b5ce342d21
11751,2026-01-30T08:07:17.000Z,107,8165a900-4a9c-11ef-8393-69e55944ae1e
8351,2026-01-30T08:13:23.000Z,74,8165a900-4a9c-11ef-8393-69e55944ae1e
4434,2026-01-30T08:20:54.000Z,39,8165a900-4a9c-11ef-8393-69e55944ae1e
1172,2026-01-30T08:22:36.000Z,12,81653450-4a9c-11ef-a236-3bbfdd38639d
1353,2026-01-30T08:22:36.000Z,12,8170c860-4a9c-11ef-a57d-1978fe7d9161
1145,2026-01-30T08:23:12.000Z,14,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1081,2026-01-30T08:23:51.000Z,25,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1580,2026-01-30T08:23:50.000Z,25,81689b30-4a9c-11ef-ad50-1d2daba32da0
4119,2026-01-30T09:33:32.000Z,106,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
21581,2026-01-30T09:33:31.000Z,224,81689b30-4a9c-11ef-ad50-1d2daba32da0
4318,2026-01-30T09:35:16.000Z,96,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
8524,2026-01-30T09:35:16.000Z,96,81689b30-4a9c-11ef-ad50-1d2daba32da0
2615,2026-01-30T11:07:37.000Z,42,81689b30-4a9c-11ef-ad50-1d2daba32da0
21874,2026-01-30T11:07:42.000Z,255,816932d0-4a9c-11ef-b3c5-85b5ce342d21
6853,2026-01-30T12:13:47.000Z,128,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
33013,2026-01-30T12:13:46.000Z,360,81689b30-4a9c-11ef-ad50-1d2daba32da0
11231,2026-01-30T12:35:13.000Z,126,816932d0-4a9c-11ef-b3c5-85b5ce342d21
9446,2026-01-30T12:58:20.000Z,81,8170c860-4a9c-11ef-a57d-1978fe7d9161
55633,2026-01-30T14:12:53.000Z,606,81689b30-4a9c-11ef-ad50-1d2daba32da0
16322,2026-01-30T14:12:54.000Z,264,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
17084,2026-01-30T17:04:03.000Z,242,816932d0-4a9c-11ef-b3c5-85b5ce342d21
324,2026-01-30T19:19:53.000Z,11,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1022,2026-01-30T19:22:10.000Z,64,816932d0-4a9c-11ef-b3c5-85b5ce342d21
415,2026-01-30T19:23:26.000Z,74,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
10007,2026-01-30T19:23:26.000Z,309,81689b30-4a9c-11ef-ad50-1d2daba32da0
14715,2026-01-30T19:57:30.000Z,369,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
40353,2026-01-30T19:57:30.000Z,439,81689b30-4a9c-11ef-ad50-1d2daba32da0
6387,2026-01-30T20:00:49.000Z,70,8165a900-4a9c-11ef-8393-69e55944ae1e
3060,2026-01-30T20:01:03.000Z,27,8161ea40-4a9c-11ef-82d3-2ffa8384e699
148,2026-01-30T20:01:14.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
133,2026-01-30T20:01:59.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
601,2026-01-30T20:02:43.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4286,2026-01-30T20:03:09.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
13951,2026-01-30T20:06:07.000Z,52,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1869,2026-01-30T20:06:24.000Z,9,8161ea40-4a9c-11ef-82d3-2ffa8384e699
228,2026-01-30T20:06:38.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
560,2026-01-30T20:07:29.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
359,2026-01-30T20:08:14.000Z,2,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4103,2026-01-30T20:08:41.000Z,47,81689b30-4a9c-11ef-ad50-1d2daba32da0
1331,2026-01-30T20:08:41.000Z,26,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
2548,2026-01-30T20:09:40.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3916,2026-01-30T20:09:58.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
660,2026-01-30T20:12:34.000Z,7,8161ea40-4a9c-11ef-82d3-2ffa8384e699
25168,2026-01-30T20:13:58.000Z,49,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4353,2026-01-30T20:14:55.000Z,9,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1546,2026-01-30T20:15:12.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
212,2026-01-30T20:19:39.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
859,2026-01-30T20:32:27.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
295,2026-01-30T20:32:43.000Z,9,8161ea40-4a9c-11ef-82d3-2ffa8384e699
2516,2026-01-30T20:33:01.000Z,11,8161ea40-4a9c-11ef-82d3-2ffa8384e699
7977,2026-01-30T20:34:02.000Z,28,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1633,2026-01-30T20:34:13.000Z,6,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1556,2026-01-30T20:34:57.000Z,7,8161ea40-4a9c-11ef-82d3-2ffa8384e699
890,2026-01-30T20:35:04.000Z,2,8161ea40-4a9c-11ef-82d3-2ffa8384e699
237,2026-01-30T20:37:10.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
856,2026-01-30T20:38:01.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1187,2026-01-30T21:03:58.000Z,36,8165a900-4a9c-11ef-8393-69e55944ae1e
2654,2026-01-30T21:06:29.000Z,7,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5759,2026-01-30T21:07:16.000Z,10,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6804,2026-01-30T21:17:18.000Z,14,8161ea40-4a9c-11ef-82d3-2ffa8384e699
263,2026-01-30T21:21:42.000Z,5,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
1366,2026-01-30T21:22:48.000Z,56,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
13659,2026-01-30T21:22:57.000Z,145,81689b30-4a9c-11ef-ad50-1d2daba32da0
1221,2026-01-30T21:23:07.000Z,4,8161ea40-4a9c-11ef-82d3-2ffa8384e699
27260,2026-01-30T21:27:50.000Z,312,816932d0-4a9c-11ef-b3c5-85b5ce342d21
3130,2026-01-30T21:29:04.000Z,10,8161ea40-4a9c-11ef-82d3-2ffa8384e699
615,2026-01-30T21:29:15.000Z,28,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
751,2026-01-30T21:29:37.000Z,11,81653450-4a9c-11ef-a236-3bbfdd38639d
724,2026-01-30T21:31:07.000Z,74,81653450-4a9c-11ef-a236-3bbfdd38639d
11401,2026-01-30T21:31:07.000Z,141,8170c860-4a9c-11ef-a57d-1978fe7d9161
1072,2026-01-30T21:31:15.000Z,106,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
7703,2026-01-30T21:31:15.000Z,193,81689b30-4a9c-11ef-ad50-1d2daba32da0
8622,2026-01-30T21:32:04.000Z,36,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4068,2026-01-30T21:32:31.000Z,44,816932d0-4a9c-11ef-b3c5-85b5ce342d21
1375,2026-01-30T21:32:56.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6851,2026-01-30T21:33:22.000Z,18,8161ea40-4a9c-11ef-82d3-2ffa8384e699
818,2026-01-30T21:33:38.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
7013,2026-01-30T21:34:20.000Z,32,8161ea40-4a9c-11ef-82d3-2ffa8384e699
6199,2026-01-30T21:35:02.000Z,126,816932d0-4a9c-11ef-b3c5-85b5ce342d21
6219,2026-01-30T21:35:04.000Z,23,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1265,2026-01-30T21:35:19.000Z,8,8161ea40-4a9c-11ef-82d3-2ffa8384e699
9659,2026-01-30T21:35:20.000Z,164,81689b30-4a9c-11ef-ad50-1d2daba32da0
3880,2026-01-30T21:35:20.000Z,91,81643740-4a9c-11ef-a595-f9c8dc6ae4ad
343,2026-01-30T21:37:20.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3066,2026-01-30T21:43:17.000Z,22,8161ea40-4a9c-11ef-82d3-2ffa8384e699
5895,2026-01-30T21:43:46.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4680,2026-01-30T21:44:14.000Z,15,8161ea40-4a9c-11ef-82d3-2ffa8384e699
3525,2026-01-30T21:45:00.000Z,16,8161ea40-4a9c-11ef-82d3-2ffa8384e699
324,2026-01-30T21:45:09.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
371,2026-01-30T21:46:07.000Z,1,8161ea40-4a9c-11ef-82d3-2ffa8384e699
4430,2026-01-30T21:47:00.000Z,25,8161ea40-4a9c-11ef-82d3-2ffa8384e699
1018,2026-01-30T21:47:12.000Z,5,8161ea40-4a9c-11ef-82d3-2ffa8384e699
